id,bucket,budget,selected_word_indices,comprehensiveness,sufficiency_error,log_odds
1401,low,50,6 7 10 9 11 12 2,0.0,0.0,-0.844697078687
1402,low,1,,0.0,0.0,0.0
1402,low,5,,0.0,0.0,0.0
1402,low,10,9,0.0,0.0,0.0
1402,low,20,9 1 4,0.0,0.0,0.0
1402,low,50,9 1 4 14 3 5 7 2,0.03125,0.0,-0.003913899321
1403,medium,1,,0.0,0.0,0.0
1403,medium,5,0,-0.00390625,0.01953125,0.003913899321
1403,medium,10,0 17,-0.00390625,0.55859375,0.003913899321
1403,medium,20,0 17 4 5,0.0,0.995779037476,0.003913899321
1403,medium,50,0 17 4 5 15 16 21 6 2 19 7,0.00390625,0.01953125,-0.027834798993
1404,high,1,,0.0,0.0,0.0
1404,high,5,8,0.0,0.7998046875,0.015936592263
1404,high,10,8 6,-0.01953125,0.958618164062,0.011976191047
1404,high,20,8 6 26 9 21,0.0234375,0.85986328125,-2.729359987689
1404,high,50,8 6 26 9 21 5 20 18 1 7 10 22 23,0.81640625,0.83203125,-3.142547141891
1405,medium,1,,0.0,0.0,0.0
1405,medium,5,14,0.00390625,-0.00390625,0.0
1405,medium,10,14 5,0.0078125,-0.00390625,-0.00392927814
1405,medium,20,14 5 9 15,0.02734375,0.00390625,-0.019802627296
1405,medium,50,14 5 9 15 4 12 3 6 13 16,0.06640625,0.00390625,-0.068992871487
1406,medium,1,,0.0,0.0,0.0
1406,medium,5,,0.0,0.0,0.0
1406,medium,10,,0.0,0.0,0.0
1406,medium,20,0,0.0,0.1484375,0.0
1406,medium,50,0 1 3,0.01953125,0.968872070312,-0.015748356968
1407,high,1,,0.0,0.0,0.0
1407,high,5,,0.0,0.0,0.0
1407,high,10,5,0.04296875,0.960896253586,0.028057952795
1407,high,20,5 3,0.125,0.960893392563,0.020121403199
1407,high,50,5 3 2 4 10 11 6,0.01171875,0.8046875,-0.058594164266
1408,medium,1,,0.0,0.0,0.0
1408,medium,5,,0.0,0.0,0.0
1408,medium,10,5,-0.015625,-0.0234375,0.023810648694
1408,medium,20,5 8,-0.01953125,-0.0234375,0.019881370554
1408,medium,50,5 8 0 6 3,-0.0234375,-0.01171875,-0.132957833676
1409,low,1,,0.0,0.0,0.0
1409,low,5,,0.0,0.0,0.0
1409,low,10,7,0.0,0.995941162109,0.0
1409,low,20,7 10,0.0,0.994079589844,0.0
1409,low,50,7 10 6 2 8 3 0,0.92431640625,0.0,-0.027724548015
1410,high,1,,0.0,0.0,0.0
1410,high,5,6,-0.01953125,0.968686103821,0.019960742563
1410,high,10,6 1,-0.0234375,0.968675136566,0.019960742563
1410,high,20,6 1 0 5,-0.01953125,0.968650817871,0.027834798993
1410,high,50,6 1 0 5 19 8 11 2 18 22 15 20,-0.015625,0.950805664062,-0.476476143751
1411,medium,1,,0.0,0.0,0.0
1411,medium,5,12,0.00390625,0.00390625,0.003960401216
1411,medium,10,12 1 8,-0.00390625,0.983169555664,0.003960401216
1411,medium,20,12 1 8 17 3 11 6,0.0,0.984314918518,0.011834457647
1411,medium,50,12 1 8 17 3 11 6 9 25 29 0 27 10 2 7 13 22 35,0.3203125,-0.01171875,-3.696847623763
1412,medium,1,,0.0,0.0,0.0
1412,medium,5,26,0.0,-0.02734375,0.035932009226
1412,medium,10,26 20 16,0.01171875,-0.03515625,0.039845908547
1412,medium,20,26 20 16 19 28 10 18,-0.0078125,-0.015625,0.032002731086
1412,medium,50,26 20 16 19 28 10 18 31 9 6 5 8 15 4 35 17 27 32 14,-0.01953125,-0.03515625,-0.054293082367
1413,high,1,,0.0,0.0,0.0
1413,high,5,3,0.0,0.8271484375,-0.043919233935
1413,high,10,3 10,0.04296875,0.992431640625,-3.255171133692
1413,high,20,3 10 21 1 2,0.8701171875,0.744140625,-4.755300637461
1413,high,50,3 10 21 1 2 9 11 14 5 4 6 8 23,0.90185546875,0.22265625,-0.011787955752
1414,high,1,,0.0,0.0,0.0
1414,high,5,18,-0.0078125,-0.04296875,0.016393809776
1414,high,10,18 0,0.06640625,-0.05078125,-0.055215722602
1414,high,20,18 0 16 15 14,-0.01953125,0.942840576172,0.036515212975
1414,high,50,18 0 16 15 14 8 21 4 11 19 1 24 20 12,0.942428588867,-0.01171875,-9.972642428918
1415,high,1,,0.0,0.0,0.0
1415,high,5,,0.0,0.0,0.0
1415,high,10,,0.0,0.0,0.0
1415,high,20,5,0.0,0.0,-0.003913899321
1415,high,50,5 3 4 6,0.985046386719,0.0,-1.406018866468
1416,high,1,,0.0,0.0,0.0
1416,high,5,,0.0,0.0,0.0
1416,high,10,,0.0,0.0,0.0
1416,high,20,7,0.0,0.997604370117,0.0
1416,high,50,7 6 8 0,0.0,0.8740234375,-0.677642994024
1417,high,1,,0.0,0.0,0.0
1417,high,5,16,0.0,0.8515625,0.0
1417,high,10,16 15,0.0,0.989685058594,0.0
1417,high,20,16 15 10 12 19,0.0,0.234375,0.0
1417,high,50,16 15 10 12 19 20 13 2 14 1 26 21 23,0.9580078125,0.980834960938,-0.791587253373
1418,low,1,,0.0,0.0,0.0
1418,low,5,24,0.0,0.0,0.0
1418,low,10,24 27,0.0,0.00390625,0.0
1418,low,20,24 27 26 2 8,0.0,0.988342285156,0.0
1418,low,50,24 27 26 2 8 28 14 20 12 5 10 23 11 13,0.73046875,0.0,-0.319430770766
1419,low,1,,0.0,0.0,0.0
1419,low,5,,0.0,0.0,0.0
1419,low,10,,0.0,0.0,0.0
1419,low,20,6,0.0,0.046875,0.0
1419,low,50,6 2 3 1,0.00390625,0.05859375,-0.015748356968
1420,low,1,,0.0,0.0,0.0
1420,low,5,9,0.00390625,0.0078125,-0.003913899321
1420,low,10,9 15,0.00390625,0.03515625,-0.003913899321
1420,low,20,9 15 16 25 10,0.00390625,0.0078125,-0.003913899321
1420,low,50,9 15 16 25 10 27 2 0 3 17 26 6 23 13,0.0078125,0.0078125,-0.111455440925
1421,high,1,,0.0,0.0,0.0
1421,high,5,,0.0,0.0,0.0
1421,high,10,,0.0,0.0,0.0
1421,high,20,8,0.9248046875,0.828125,-2.031813492691
1421,high,50,8 5 4 2,0.91357421875,0.04296875,-2.087604852319
1422,low,1,,0.0,0.0,0.0
1422,low,5,,0.0,0.0,0.0
1422,low,10,9,0.0,0.92822265625,0.0
1422,low,20,9 2 7,0.00390625,0.9326171875,-0.895990373075
1422,low,50,9 2 7 6 10 3 8,0.4375,0.0,-1.551574452059
1423,high,1,,0.0,0.0,0.0
1423,high,5,4,0.015625,-0.0390625,-0.016461277054
1423,high,10,4 2,-0.01171875,0.0,0.028170876967
1423,high,20,4 2 20 21 23,0.08984375,-0.03515625,0.004073325388
1423,high,50,4 2 20 21 23 22 12 18 3 24 5 9,0.02734375,0.015625,-0.016461277054
1424,low,1,,0.0,0.0,0.0
1424,low,5,16 23,0.0,0.00390625,0.0
1424,low,10,16 23 1 15,0.00390625,-0.00390625,0.0
1424,low,20,16 23 1 15 20 0 18 21,0.0,0.00390625,0.0
1424,low,50,16 23 1 15 20 0 18 21 2 31 24 19 4 10 32 14 40 11 30 33 22,0.0,0.00390625,0.0
1425,low,1,,0.0,0.0,0.0
1425,low,5,,0.0,0.0,0.0
1425,low,10,,0.0,0.0,0.0
1425,low,20,1,0.0,0.995391845703,0.0
1425,low,50,1 6 4 5,0.0,0.998405456543,-0.027724548015
1426,medium,1,,0.0,0.0,0.0
1426,medium,5,,0.0,0.0,0.0
1426,medium,10,1,0.0,0.992431640625,0.0
1426,medium,20,1 14 0,0.0,0.0,0.0
1426,medium,50,1 14 0 11 5 4 6 2,0.994781494141,0.0,-2.465563686945
1427,low,1,,0.0,0.0,0.0
1427,low,5,0,0.0,0.92431640625,0.0
1427,low,10,0 5 2,0.0,0.0,0.0
1427,low,20,0 5 2 9 4 16,0.04296875,0.00390625,-0.003913899321
1427,low,50,0 5 2 9 4 16 6 20 12 7 22 21 26 17 11,0.40625,0.02734375,-0.003913899321
1428,medium,1,,0.0,0.0,0.0
1428,medium,5,,0.0,0.0,0.0
1428,medium,10,0,-0.00390625,0.19140625,0.0
1428,medium,20,0 2 14,-0.0078125,0.234375,-0.073803974583
1428,medium,50,0 2 14 13 3 7 11 4 10,0.8154296875,0.41015625,-2.365806958247
1429,low,1,,0.0,0.0,0.0
1429,low,5,22,0.0,0.0,-0.724895878875
1429,low,10,22 19,0.015625,0.0,-0.955120896302
1429,low,20,22 19 2 3,0.8076171875,0.990295410156,-0.451427243673
1429,low,50,22 19 2 3 14 18 12 9 6 17 4 13,0.992889404297,0.0,-0.69314718056
1430,low,1,,0.0,0.0,0.0
1430,low,5,30,0.0,0.8271484375,0.0
1430,low,10,30 25 21,0.0,0.00390625,0.0
1430,low,20,30 25 21 1 26 8,0.0,0.0,0.0
1430,low,50,30 25 21 1 26 8 29 32 2 27 18 12 16 33 0 24 20,0.015625,0.0,-0.023716526617
1431,low,1,,0.0,0.0,0.0
1431,low,5,,0.0,0.0,0.0
1431,low,10,,0.0,0.0,0.0
1431,low,20,0,0.0,0.0,0.0
1431,low,50,0 1 4,0.0,0.0,-0.052116001139
1432,medium,1,,0.0,0.0,0.0
1432,medium,5,,0.0,0.0,0.0
1432,medium,10,0,0.0,0.0,0.0
1432,medium,20,0 1 2,0.0,-0.00390625,-0.00392927814
1432,medium,50,0 1 2 4 8 6 7 3,-0.00390625,0.0078125,-0.019802627296
1433,high,1,,0.0,0.0,0.0
1433,high,5,,0.0,0.0,0.0
1433,high,10,3,0.0,0.962646484375,0.0
1433,high,20,3 6,0.0,0.046875,0.0
1433,high,50,3 6 10 5 2 12,0.18359375,0.00390625,-0.007843177461
1434,low,1,,0.0,0.0,0.0
1434,low,5,,0.0,0.0,0.0
1434,low,10,0,0.0,0.1484375,0.0
1434,low,20,0 4,0.0,0.0,0.0
1434,low,50,0 4 11 1 7 6,0.00390625,0.0078125,-0.111455440925
1435,medium,1,,0.0,0.0,0.0
1435,medium,5,,0.0,0.0,0.0
1435,medium,10,1,-0.0078125,0.00390625,0.007874056431
1435,medium,20,1 4,-0.00390625,0.01171875,0.007874056431
1435,medium,50,1 4 12 5 0 11,-0.00390625,-0.0078125,0.003944778291
1436,low,1,,0.0,0.0,0.0
1436,low,5,,0.0,0.0,0.0
1436,low,10,0,0.0,0.00390625,0.0
1436,low,20,0 9 2,0.0,0.01953125,0.0
1436,low,50,0 9 2 3 4 11 13 1 7,0.00390625,0.015625,-0.098440072813
1437,medium,1,,0.0,0.0,0.0
1437,medium,5,,0.0,0.0,0.0
1437,medium,10,1,0.0,0.0,0.00392927814
1437,medium,20,1 11 12,0.00390625,0.0,0.0
1437,medium,50,1 11 12 5 18 9 2 3 10,0.05859375,0.0,-0.500381664605
1438,high,1,,0.0,0.0,0.0
1438,high,5,,0.0,0.0,0.0
1438,high,10,,0.0,0.0,0.0
1438,high,20,1,0.02734375,0.943359375,-1.406018866468
1438,high,50,1 6 5 2,0.970703125,0.983032226562,-2.697365301002
1439,medium,1,,0.0,0.0,0.0
1439,medium,5,,0.0,0.0,0.0
1439,medium,10,7,0.0,0.0,0.0
1439,medium,20,7 6,0.0,0.0,-0.011787955752
1439,medium,50,7 6 4 8 2,0.71875,0.0,-1.201372022626
1440,low,1,,0.0,0.0,0.0
1440,low,5,,0.0,0.0,0.0
1440,low,10,0,0.0,0.11328125,0.0
1440,low,20,0 3,0.0,0.19140625,0.0
1440,low,50,0 3 4 10 2 1,0.0,0.01171875,0.0
1441,low,1,,0.0,0.0,0.0
1441,low,5,0,0.0,0.03125,0.0
1441,low,10,0 16,0.0,0.0703125,0.0
1441,low,20,0 16 3 1,0.0,0.01171875,0.0
1441,low,50,0 16 3 1 9 13 8 2 7 19,0.0,0.0078125,-0.019724505348
1442,high,1,,0.0,0.0,0.0
1442,high,5,8,0.00390625,0.02734375,-0.007936549596
1442,high,10,8 3,0.05078125,-0.00390625,-0.028057952795
1442,high,20,8 3 6 1,0.56640625,-0.0078125,-0.318453731119
1442,high,50,8 3 6 1 7 2 19 9 18 5 10,0.2109375,-0.0078125,-0.745897745945
1443,medium,1,,0.0,0.0,0.0
1443,medium,5,19,0.0,0.7626953125,0.003913899321
1443,medium,10,19 17,-0.00390625,0.976928710938,0.003913899321
1443,medium,20,19 17 1 23 15,-0.00390625,0.942626953125,0.003913899321
1443,medium,50,19 17 1 23 15 25 13 16 24 2 6 0 14,0.0,0.9287109375,0.003913899321
1444,medium,1,,0.0,0.0,0.0
1444,medium,5,,0.0,0.0,0.0
1444,medium,10,7,0.0,0.125,0.0
1444,medium,20,7 8 5,0.0,0.00390625,0.0
1444,medium,50,7 8 5 4 0 1 14,0.0,0.9755859375,0.0
1445,high,1,,0.0,0.0,0.0
1445,high,5,18,0.53125,0.995941162109,-1.050938819199
1445,high,10,18 20,0.34765625,0.982055664062,-3.801427194438
1445,high,20,18 20 24 3 1,0.693359375,0.996826171875,-6.093142615195
1445,high,50,18 20 24 3 1 4 8 23 9 13 17 19 2,0.9755859375,0.92822265625,-5.226723713361
1446,low,1,,0.0,0.0,0.0
1446,low,5,,0.0,0.0,0.0
1446,low,10,6,0.0,0.0,0.0
1446,low,20,6 0 14,0.0,0.705078125,0.0
1446,low,50,6 0 14 8 1 3 4,0.9150390625,0.0,-0.089856329122
1447,high,1,,0.0,0.0,0.0
1447,high,5,,0.0,0.0,0.0
1447,high,10,,0.0,0.0,0.0
1447,high,20,2,0.2578125,0.0,-0.056239718323
1447,high,50,2 4 1,0.0078125,0.0,-0.151549898127
1448,low,1,,0.0,0.0,0.0
1448,low,5,,0.0,0.0,0.0
1448,low,10,5,0.0,0.00390625,0.0
1448,low,20,5 4 2,-0.00390625,0.990356445312,0.0
1448,low,50,5 4 2 6 8 9 0 13 7,-0.00390625,0.0078125,0.0
1449,low,1,,0.0,0.0,0.0
1449,low,5,,0.0,0.0,0.0
1449,low,10,,0.0,0.0,0.0
1449,low,20,3,0.989685058594,0.0,-1.648268076861
1449,low,50,3 2 0,0.8515625,0.0,-0.068713892548
1450,high,1,,0.0,0.0,0.0
1450,high,5,,0.0,0.0,0.0
1450,high,10,8,-0.15234375,-0.1796875,0.195000015054
1450,high,20,8 0,-0.171875,-0.03515625,0.198929293194
1450,high,50,8 0 5 1 3 9,-0.1796875,-0.17578125,0.202843192515
1451,low,1,,0.0,0.0,0.0
1451,low,5,,0.0,0.0,0.0
1451,low,10,4,0.0,0.0,0.0
1451,low,20,4 3,0.0,0.0,0.0
1451,low,50,4 3 2 5 8,0.983642578125,0.0,-2.58119386924
1452,high,1,,0.0,0.0,0.0
1452,high,5,,0.0,0.0,0.0
1452,high,10,0,0.0,0.99942779541,0.0
1452,high,20,0 2,0.0,0.34765625,0.0
1452,high,50,0 2 9 5 3 6,0.0,0.77734375,-0.039845908547
1453,high,1,,0.0,0.0,0.0
1453,high,5,4,-0.00390625,0.08203125,0.003944778291
1453,high,10,4 6 5,0.0078125,-0.01171875,-0.048592555237
1453,high,20,4 6 5 23 3 12 16,0.03125,-0.0078125,-0.040328045387
1453,high,50,4 6 5 23 3 12 16 8 11 20 30 9 22 19 14 24 7,0.01171875,-0.00390625,-3.942879586179
1454,high,1,,0.0,0.0,0.0
1454,high,5,,0.0,0.0,0.0
1454,high,10,2,0.0,0.993713378906,0.0
1454,high,20,2 16 6,0.015625,0.46875,-0.007843177461
1454,high,50,2 16 6 5 4 17 3 12 7,0.40625,0.0234375,-1.201372022626
1455,medium,1,,0.0,0.0,0.0
1455,medium,5,22,0.0,0.989685058594,0.0
1455,medium,10,22 9,0.0,0.980834960938,-0.003913899321
1455,medium,20,22 9 19 24 21,0.00390625,0.96044921875,-2.465563686945
1455,medium,50,22 9 19 24 21 5 0 18 6 25 17 16 10,0.90966796875,0.046875,-1.221044788225
1456,high,1,,0.0,0.0,0.0
1456,high,5,25,-0.0078125,-0.00390625,-0.028284713839
1456,high,10,25 10,-0.01171875,-0.01171875,-0.087373630209
1456,high,20,25 10 11 13 5,-0.01171875,-0.01171875,-0.431702738325
1456,high,50,25 10 11 13 5 12 24 15 7 3 21 22 1,0.01953125,-0.01171875,-0.407459126715
1457,high,1,,0.0,0.0,0.0
1457,high,5,,0.0,0.0,0.0
1457,high,10,1,0.0,0.296875,-1.098612288668
1457,high,20,1 0,0.03515625,-0.01953125,-1.142232911144
1457,high,50,1 0 13 2 7 4 9,-0.0078125,-0.0234375,0.035932009226
1458,high,1,,0.0,0.0,0.0
1458,high,5,,0.0,0.0,0.0
1458,high,10,,0.0,0.0,0.0
1458,high,20,4,0.0,0.015625,0.0
1458,high,50,4 5 2,0.01171875,0.0,-0.089856329122
1459,medium,1,,0.0,0.0,0.0
1459,medium,5,,0.0,0.0,0.0
1459,medium,10,8,-0.0390625,-0.05859375,0.016529301951
1459,medium,20,8 6,-0.0546875,-0.0546875,0.004158010149
1459,medium,50,8 6 3 7 5,0.4375,-0.05859375,-0.091567193525
1460,medium,1,,0.0,0.0,0.0
1460,medium,5,12,0.0,0.7548828125,-0.69314718056
1460,medium,10,12 10,0.0,0.453125,-2.018816919863
1460,medium,20,12 10 11 3,0.0,0.09375,-1.598753012334
1460,medium,50,12 10 11 3 9 0 5 4 13 2 21,0.995239257812,0.0,-6.034109083611
1461,medium,1,,0.0,0.0,0.0
1461,medium,5,5,0.00390625,0.994445800781,-0.003913899321
1461,medium,10,5 6,0.02734375,0.0234375,-0.791587253373
1461,medium,20,5 6 1 4,0.880859375,0.01171875,-2.182201275638
1461,medium,50,5 6 1 4 2 7 23 0 3 8 10 14,0.84375,0.0546875,-1.311070939882
1462,low,1,,0.0,0.0,0.0
1462,low,5,18,0.0,0.15625,0.0
1462,low,10,18 3,0.0,0.63671875,0.0
1462,low,20,18 3 13 23 7,0.0,0.972412109375,-0.111455440925
1462,low,50,18 3 13 23 7 15 19 20 24 17 10 1 22,0.8271484375,0.01953125,-5.942860412146
1463,medium,1,,0.0,0.0,0.0
1463,medium,5,,0.0,0.0,0.0
1463,medium,10,,0.0,0.0,0.0
1463,medium,20,5,0.0,0.015625,-0.086295813453
1463,medium,50,5 2 7 1,0.0,0.02734375,-0.019881370554
1464,high,1,,0.0,0.0,0.0
1464,high,5,,0.0,0.0,0.0
1464,high,10,,0.0,0.0,0.0
1464,high,20,2,0.92431640625,0.0,-0.015748356968
1464,high,50,2 1 4,0.00390625,0.0,-0.179201429458
1465,low,1,,0.0,0.0,0.0
1465,low,5,,0.0,0.0,0.0
1465,low,10,4,0.0,0.7666015625,0.0
1465,low,20,4 0 9,0.0,0.125,0.0
1465,low,50,4 0 9 11 10 1 7 2 3,0.07421875,0.0,-0.151549898127
1466,high,1,,0.0,0.0,0.0
1466,high,5,,0.0,0.0,0.0
1466,high,10,,0.0,0.0,0.0
1466,high,20,4,0.03125,0.9755859375,-0.068713892548
1466,high,50,4 5 2,0.979614257812,0.8515625,-1.755322073026
1467,high,1,,0.0,0.0,0.0
1467,high,5,12,0.00390625,-0.015625,0.007936549596
1467,high,10,12 11,0.00390625,-0.015625,-0.00399202127
1467,high,20,12 11 5 19,0.0078125,0.0,-0.008000042667
1467,high,50,12 11 5 19 3 7 8 4 6 18 2 13,0.00390625,-0.015625,-0.294344322277
1468,medium,1,,0.0,0.0,0.0
1468,medium,5,,0.0,0.0,0.0
1468,medium,10,,0.0,0.0,0.0
1468,medium,20,0,0.015625,0.0078125,-0.263148885928
1468,medium,50,0 7 3 2,0.03125,0.0078125,-4.016566861179
1469,low,1,,0.0,0.0,0.0
1469,low,5,,0.0,0.0,0.0
1469,low,10,7,0.0,0.1328125,0.0
1469,low,20,7 6 11,0.0,0.0,0.0
1469,low,50,7 6 11 17 16 9 8 2 15,0.73046875,0.0,-1.182078819691
1470,medium,1,,0.0,0.0,0.0
1470,medium,5,14,0.0,-0.00390625,-0.015873349156
1470,medium,10,14 1,0.01953125,0.978942871094,-0.015873349156
1470,medium,20,14 1 7 16,0.01171875,0.046875,0.0
1470,medium,50,14 1 7 16 12 15 2 3 0 4 10,-0.00390625,0.0,-0.003944778291
1471,low,1,,0.0,0.0,0.0
1471,low,5,1,0.0,0.0,0.0
1471,low,10,1 2,0.0,0.0,0.0
1471,low,20,1 2 9 5,0.0,0.0,0.0
1471,low,50,1 2 9 5 7 4 0 18 10 8,0.00390625,0.01171875,0.0
1472,low,1,,0.0,0.0,0.0
1472,low,5,,0.0,0.0,0.0
1472,low,10,,0.0,0.0,0.0
1472,low,20,7,0.0,0.0625,0.0
1472,low,50,7 6 3 8,0.0,0.0,-0.035789107852
1473,medium,1,,0.0,0.0,0.0
1473,medium,5,3,0.0,0.0859375,0.00392927814
1473,medium,10,3 15,0.0,0.015625,0.00392927814
1473,medium,20,3 15 2 21 14,0.0078125,0.991851806641,0.0
1473,medium,50,3 15 2 21 14 16 7 8 11 18 22 13 9,0.03125,0.0,-0.019881370554
1474,medium,1,,0.0,0.0,0.0
1474,medium,5,6,-0.0234375,0.957028612494,0.024194728587
1474,medium,10,6 29 17,-0.0234375,0.946044921875,0.028170876967
1474,medium,20,6 29 17 33 2 4 23,-0.03125,0.85595703125,0.024194728587
1474,medium,50,6 29 17 33 2 4 23 35 36 20 5 18 0 24 21 13 28 22,-0.03125,0.125,0.043919233935
1475,high,1,,0.0,0.0,0.0
1475,high,5,,0.0,0.0,0.0
1475,high,10,2,0.0,0.985046386719,0.0
1475,high,20,2 9,0.91943359375,0.980834960938,-2.291900192894
1475,high,50,2 9 4 10 7,0.91748046875,0.984558105469,-2.518673512259
1476,medium,1,,0.0,0.0,0.0
1476,medium,5,3,0.0,0.0,-0.003944778291
1476,medium,10,3 4 2,0.03125,-0.00390625,-0.090596895352
1476,medium,20,3 4 2 31 24 6,0.015625,-0.00390625,-0.148262537202
1476,medium,50,3 4 2 31 24 6 26 1 11 5 30 23 18 10 29 8,0.078125,-0.00390625,-0.32239850941
1477,high,1,,0.0,0.0,0.0
1477,high,5,,0.0,0.0,0.0
1477,high,10,1,0.181640625,-0.4453125,-2.987245659677
1477,high,20,1 2,0.03125,-0.421875,-4.189654742026
1477,high,50,1 2 11 12 9 0,0.512451171875,-0.45703125,0.044451762571
1478,medium,1,,0.0,0.0,0.0
1478,medium,5,0,0.0,0.962646484375,0.0
1478,medium,10,0 15,0.0,0.705078125,0.0
1478,medium,20,0 15 12 16,0.0,0.9580078125,-0.282487255575
1478,medium,50,0 15 12 16 11 3 17 13 10 2 5,0.7548828125,0.00390625,-1.096661068537
1479,high,1,,0.0,0.0,0.0
1479,high,5,,0.0,0.0,0.0
1479,high,10,,0.0,0.0,0.0
1479,high,20,4,-0.0234375,-0.04296875,-0.162518929498
1479,high,50,4 3 5,0.603515625,-0.0390625,-0.046916919788
1480,medium,1,,0.0,0.0,0.0
1480,medium,5,,0.0,0.0,0.0
1480,medium,10,5,0.03515625,0.984006881714,-0.05296553558
1480,medium,20,5 6,0.0390625,0.981750488281,-0.024097551579
1480,medium,50,5 6 4 3 9,0.05859375,-0.0078125,-0.00397614838
1481,low,1,,0.0,0.0,0.0
1481,low,5,18,0.00390625,0.0078125,-0.003913899321
1481,low,10,18 15,0.00390625,0.00390625,-0.007843177461
1481,low,20,18 15 20 3,0.01953125,0.00390625,-0.027724548015
1481,low,50,18 15 20 3 14 19 17 8 6 23 2 0,0.00390625,0.04296875,-0.052116001139
1482,low,1,,0.0,0.0,0.0
1482,low,5,,0.0,0.0,0.0
1482,low,10,2,0.0,0.0,0.0
1482,low,20,2 0 3,0.00390625,0.0,0.0
1482,low,50,2 0 3 1 9 10 4 6,0.90966796875,0.0,-0.49532143723
1483,low,1,,0.0,0.0,0.0
1483,low,5,,0.0,0.0,0.0
1483,low,10,2,0.0,0.0,0.0
1483,low,20,2 0 9,0.0078125,0.0234375,0.0
1483,low,50,2 0 9 1 8 4 10 7 14,0.90478515625,0.0,-0.003913899321
1484,medium,1,,0.0,0.0,0.0
1484,medium,5,,0.0,0.0,0.0
1484,medium,10,1,0.693359375,0.0,-0.863046217355
1484,medium,20,1 0,0.8173828125,0.0,-1.012577951326
1484,medium,50,1 0 5 2 7,0.985961914062,0.0,-3.170271689906
1485,medium,1,,0.0,0.0,0.0
1485,medium,5,,0.0,0.0,0.0
1485,medium,10,,0.0,0.0,0.0
1485,medium,20,6,0.0,0.01171875,-0.064799993227
1485,medium,50,6 5 7 3,0.01171875,0.0,-0.179971379449
1486,high,1,,0.0,0.0,0.0
1486,high,5,,0.0,0.0,0.0
1486,high,10,6,0.0,0.01953125,0.0
1486,high,20,6 7,0.0,0.00390625,-0.019802627296
1486,high,50,6 7 1 10 5,0.01171875,0.00390625,-0.090225091593
1487,high,1,,0.0,0.0,0.0
1487,high,5,,0.0,0.0,0.0
1487,high,10,12,-0.046875,0.484375,-0.080761356644
1487,high,20,12 4 10,-0.078125,-0.0625,0.0
1487,high,50,12 4 10 14 2 13 0 6 8,0.21484375,0.484375,-1.403686103832
1488,high,1,,0.0,0.0,0.0
1488,high,5,3,0.0,0.985046386719,0.0
1488,high,10,3 0,0.0,0.997680664062,0.0
1488,high,20,3 0 2 12,0.0,0.8173828125,0.0
1488,high,50,3 0 2 12 7 5 8 1 9 16,0.0,0.22265625,-4.202802317295
1489,medium,1,,0.0,0.0,0.0
1489,medium,5,,0.0,0.0,0.0
1489,medium,10,0,0.0,0.8271484375,0.0
1489,medium,20,0 3 13,0.3359375,0.0,-1.182078819691
1489,medium,50,0 3 13 12 1 9 5 4,0.0,0.015625,-0.49532143723
1490,medium,1,,0.0,0.0,0.0
1490,medium,5,6,0.0,0.015625,0.00392927814
1490,medium,10,6 24,0.0,-0.00390625,0.0
1490,medium,20,6 24 0 8 20,-0.00390625,0.04296875,-0.027945930391
1490,medium,50,6 24 0 8 20 21 1 9 4 16 15 3 7,-0.00390625,-0.00390625,-0.011881327887
1491,medium,1,,0.0,0.0,0.0
1491,medium,5,12,0.0,0.1640625,-0.003944778291
1491,medium,10,12 0,-0.00390625,0.2265625,0.0
1491,medium,20,12 0 13 17,-0.00390625,0.04296875,0.00392927814
1491,medium,50,12 0 13 17 14 6 16 4 7 22 9,-0.0078125,0.11328125,0.00392927814
1492,low,1,,0.0,0.0,0.0
1492,low,5,12 6,0.0,0.0,0.0
1492,low,10,12 6 17 13,0.00390625,0.0,0.0
1492,low,20,12 6 17 13 15 23 24 10,0.0234375,0.0234375,-0.003913899321
1492,low,50,12 6 17 13 15 23 24 10 14 29 26 19 16 33 25 22 34 11 31 39 36,0.880859375,0.00390625,0.0
1493,low,1,,0.0,0.0,0.0
1493,low,5,,0.0,0.0,0.0
1493,low,10,,0.0,0.0,0.0
1493,low,20,4,0.0,0.995941162109,0.0
1493,low,50,4 5 6 1,0.0,0.0,-0.015748356968
1494,high,1,,0.0,0.0,0.0
1494,high,5,32 31,0.01171875,0.32421875,0.0
1494,high,10,32 31 13 37,0.01171875,0.55078125,-0.036221263434
1494,high,20,32 31 13 37 44 38 1 3 28,0.02734375,0.98641204834,-0.176803214056
1494,high,50,32 31 13 37 44 38 1 3 28 15 43 24 5 42 30 36 11 45 10 18 6 0 14,0.00390625,0.00390625,-0.591747066118
1495,low,1,,0.0,0.0,0.0
1495,low,5,14,0.0,0.00390625,0.0
1495,low,10,14 0,0.0,0.015625,0.0
1495,low,20,14 0 5 8 6,0.0,0.00390625,0.0
1495,low,50,14 0 5 8 6 9 2 7 24 12 4 13 1,0.968872070312,0.0,-0.011787955752
1496,low,1,,0.0,0.0,0.0
1496,low,5,,0.0,0.0,0.0
1496,low,10,6,0.0,0.0078125,0.0
1496,low,20,6 9,0.00390625,0.00390625,-0.003913899321
1496,low,50,6 9 1 4 8 11,0.00390625,0.0,-0.003913899321
1497,medium,1,,0.0,0.0,0.0
1497,medium,5,16,0.0,0.26953125,0.0
1497,medium,10,16 4,0.0,0.015625,-0.003913899321
